"INCIDENT_ID","REPORTDATE","INCIDENT_ADDRESS","DISTRICT_ID","PRECINCT_ID","OFFENSE_CATEGORY_ID","MJ_RELATION_TYPE","NEIGHBORHOOD_ID"
"2012177207",2012-04-29,"1211 S QUEBEC WAY, Denver, CO","3","322","Burglary","NON-INDUSTRY
","washington-virginia-vale"
"2014454249",2014-08-28,"5194 N WASHINGTON ST, Denver, CO","1","112","Simple Assault","INDUSTRY
","globeville"
"2013282746",2013-06-22,"110 N YUMA ST, Denver, CO","4","411","All Other Crimes","INDUSTRY
","valverde"
"201383379",2013-02-20,"1568 S FEDERAL BLVD, Denver, CO","4","422","Burglary","INDUSTRY
","ruby-hill"
"2013556314",2013-11-18,"4980 N JACKSON ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2014259196",2014-05-22,"1445 S PEARL ST, Denver, CO","3","313","Burglary","INDUSTRY
","platt-park"
"2012484724",2012-10-18,"777 N CANOSA CT, Denver, CO","1","122","Burglary","INDUSTRY
","sun-valley"
"201577760",2015-02-09,"970 S ONEIDA ST, Denver, CO","3","322","Burglary","INDUSTRY
","washington-virginia-vale"
"2016590245",2016-09-14,"E 1ST AVE / N BROADWAY ST, Denver, CO","3","311","Robbery-Street-Res","NON-INDUSTRY
","baker"
"201490337",2014-02-20,"4884 N CHAMBERS RD, Denver, CO","5","522","Robbery-Street-Res","NON-INDUSTRY
","gateway-green-valley-ranch"
"2012134136",2012-04-02,"2215 E MISSISSIPPI AVE, Denver, CO","3","312","Burglary","INDUSTRY
","washington-park"
"20156009034",2015-09-21,"2361 S WOLFF ST, Denver, CO","4","421","Larceny","NON-INDUSTRY
","harvey-park"
"2016435651",2016-07-10,"1255 W VIRGINIA AVE, Denver, CO","4","412","Burglary","INDUSTRY
","athmar-park"
"2012384320",2012-08-22,"5110 N RACE ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2012293739",2012-07-04,"2640 E 43RD AVE, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2013603282",2013-12-16,"2251 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2016453323",2016-07-18,"219 N VALLEJO ST, Denver, CO","4","411","Burglary","INDUSTRY
","valverde"
"201481497",2014-02-16,"2243 N FEDERAL BLVD, Denver, CO","1","121","Burglary","INDUSTRY
","sloan-lake"
"2013504503",2013-10-19,"0 BLOCK S SANTA FE DR, Denver, CO","3","311","Theft from Motor Vehicle","NON-INDUSTRY
","baker"
"2015239429",2015-05-02,"1115 S BANNOCK ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2013256526",2013-06-07,"4890 N CHASE ST, Denver, CO","1","111","Burglary","NON-INDUSTRY
","regis"
"201224250",2012-01-18,"1300 BLOCK N SANTA FE DR, Denver, CO","1","123","Robbery-Street-Res","NON-INDUSTRY
","lincoln-park"
"2015471228",2015-08-17,"E 16TH AVE / N PEARL ST, Denver, CO","6","621","Robbery-Street-Res","NON-INDUSTRY
","north-capitol-hill"
"2016575378",2016-09-08,"505 N BRYANT ST, Denver, CO","4","411","Burglary","INDUSTRY
","valverde"
"2013446882",2013-09-17,"6857 LEETSDALE DR, Denver, CO","3","322","Burglary","INDUSTRY
","washington-virginia-vale"
"2016470113",2016-07-25,"3996 E EVANS AVE, Denver, CO","3","314","Robbery-Street-Res","NON-INDUSTRY
","university-park"
"2015467857",2015-08-16,"1798 W MISSISSIPPI AVE, Denver, CO","4","422","Burglary","INDUSTRY
","ruby-hill"
"2015413907",2015-07-22,"4990 N HOOKER ST, Denver, CO","1","111","Burglary","NON-INDUSTRY
","regis"
"201255351",2012-02-10,"1375 E 17TH AVE, Denver, CO","6","622","Burglary","NON-INDUSTRY
","city-park-west"
"2012546360",2012-11-24,"2070 S HURON ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2015262483",2015-05-13,"2609 WALNUT ST, Denver, CO","2","211","All Other Crimes","INDUSTRY
","five-points"
"201488110",2014-02-20,"2150 S DOWNING ST, Denver, CO","3","313","Drug Offenses","NON-INDUSTRY
","university"
"201535037",2015-01-19,"3121 E COLFAX AVE, Denver, CO","2","213","Burglary","INDUSTRY
","city-park"
"201427889",2014-01-17,"1705 N FEDERAL BLVD, Denver, CO","1","121","Burglary","INDUSTRY
","west-colfax"
"2014476257",2014-09-09,"1445 S PEARL ST, Denver, CO","3","313","Burglary","INDUSTRY
","platt-park"
"2015263922",2015-05-14,"1355 N SANTA FE DR, Denver, CO","1","123","Criminal Mischief-Property","INDUSTRY
","lincoln-park"
"2014660829",2014-12-13,"1200 BLOCK N KNOX CT, Denver, CO","1","122","Robbery-Street-Res","NON-INDUSTRY
","villa-park"
"2015286716",2015-05-25,"5110 N RACE ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2015293058",2015-05-28,"5194 N WASHINGTON ST, Denver, CO","1","112","Burglary","INDUSTRY
","globeville"
"2015404577",2015-07-18,"1705 N FRANKLIN ST, Denver, CO","6","622","Burglary","NON-INDUSTRY
","city-park-west"
"201437588",2014-01-22,"4095 N JACKSON ST, Denver, CO","2","212","All Other Crimes","INDUSTRY
","elyria-swansea"
"2014466327",2014-09-03,"440 S LEYDEN ST, Denver, CO","3","322","Burglary","NON-INDUSTRY
","washington-virginia-vale"
"2014359258",2014-07-12,"2744 W 4TH AVE, Denver, CO","4","411","Burglary","INDUSTRY
","valverde"
"2014325040",2014-06-25,"3926 N RACE ST, Denver, CO","2","211","Burglary","INDUSTRY
","cole"
"2015319396",2015-06-09,"2205 19TH ST, Denver, CO","6","612","Larceny","NON-INDUSTRY
","union-station"
"2014677690",2014-12-23,"2440 W EVANS AVE, Denver, CO","4","422","Burglary","INDUSTRY
","college-view-south-platte"
"2014320627",2014-06-22,"1441 W 46TH AVE, Denver, CO","1","112","Burglary","INDUSTRY
","sunnyside"
"2014214477",2014-04-28,"4125 N ELATI ST, Denver, CO","1","112","Criminal Mischief-Property","INDUSTRY
","globeville"
"2014377583",2014-07-21,"870 N NAVAJO ST, Denver, CO","1","123","Burglary","INDUSTRY
","lincoln-park"
"2014677313",2014-12-22,"3600 MORRISON RD, Denver, CO","4","412","Agg ASLT-Firearm","NON-INDUSTRY
","westwood"
"2014677313",2014-12-22,"3600 MORRISON RD, Denver, CO","4","412","Weapons Offense","NON-INDUSTRY
","westwood"
"2015130256",2015-03-09,"1810 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","platt-park"
"201431577",2014-01-19,"5194 N WASHINGTON ST, Denver, CO","1","112","Burglary","INDUSTRY
","globeville"
"2014327458",2014-06-26,"1005 N FEDERAL BLVD, Denver, CO","1","122","Larceny","INDUSTRY
","villa-park"
"2014294631",2014-06-09,"5098 N PARIS ST, Denver, CO","5","511","Burglary","INDUSTRY
","montbello"
"2014623271",2014-11-23,"5077 N COLORADO BLVD, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2015336116",2015-06-17,"5140 N CLARKSON ST, Denver, CO","1","112","Burglary","INDUSTRY
","globeville"
"2015405145",2015-07-18,"400 S LIPAN ST, Denver, CO","4","412","Burglary","INDUSTRY
","athmar-park"
"2015255876",2015-05-10,"4802 N BRIGHTON BLVD, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"20146006522",2014-07-19,"6300 E HAMPDEN AVE, Denver, CO","3","324","Theft from Motor Vehicle","NON-INDUSTRY
","hampden-south"
"2014597947",2014-11-09,"4095 N JACKSON ST, Denver, CO","2","212","Larceny","INDUSTRY
","elyria-swansea"
"201517080",2015-01-09,"2028 E COLFAX AVE, Denver, CO","6","622","Burglary","INDUSTRY
","cheesman-park"
"2017327174",2017-05-20,"830 N WYANDOT ST, Denver, CO","1","123","All Other Crimes","INDUSTRY
","lincoln-park"
"2014577993",2014-10-30,"24TH ST / CURTIS ST, Denver, CO","6","621","Simple Assault","NON-INDUSTRY
","five-points"
"20165003234",2016-08-15,"2777 S COLORADO BLVD, Denver, CO","3","314","Burglary","INDUSTRY
","wellshire"
"2014486266",2014-09-14,"1133 S BANNOCK ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2015120690",2015-03-04,"1191 S BANNOCK ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2014638118",2014-12-01,"926 S TENNYSON ST, Denver, CO","4","412","Burglary","NON-INDUSTRY
","westwood"
"2017251547",2017-04-18,"4707 N LIPAN ST, Denver, CO","1","112","Burglary","INDUSTRY
","sunnyside"
"2017103812",2017-02-14,"4935 N YORK ST, Denver, CO","2","212","Larceny","INDUSTRY
","elyria-swansea"
"2014487483",2014-09-14,"1600 LITTLE RAVEN ST, Denver, CO","6","612","Robbery-Street-Res","NON-INDUSTRY
","union-station"
"2014645529",2014-12-05,"3888 E MEXICO AVE, Denver, CO","3","312","Larceny","INDUSTRY
","cory-merrill"
"2014645602",2014-12-05,"1411 N STUART ST, Denver, CO","1","122","Burglary","NON-INDUSTRY
","west-colfax"
"2014583579",2014-11-02,"1617 W 12TH AVE, Denver, CO","1","123","Burglary","INDUSTRY
","lincoln-park"
"20149509375",2014-06-04,"2568 S BROADWAY ST, Denver, CO","3","313","Larceny","INDUSTRY
","rosedale"
"201511652",2015-01-07,"501 W 40TH AVE, Denver, CO","1","112","Burglary","INDUSTRY
","globeville"
"2014610197",2014-11-16,"2615 WALNUT ST, Denver, CO","2","211","Burglary","INDUSTRY
","five-points"
"2016175542",2016-03-20,"4305 N BRIGHTON BLVD, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2016105080",2016-02-18,"333 W ELLSWORTH AVE, Denver, CO","3","311","All Other Crimes","NON-INDUSTRY
","baker"
"20147115",2014-01-05,"2568 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","rosedale"
"20145803",2014-01-04,"2020 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","platt-park"
"201458037",2014-02-03,"2420 S COLORADO BLVD, Denver, CO","3","314","Criminal Mischief-Property","INDUSTRY
","university-hills"
"201479798",2014-02-15,"2609 WALNUT ST, Denver, CO","2","211","Burglary","INDUSTRY
","five-points"
"2015396027",2015-07-14,"1920 S CHEROKEE ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2016458054",2016-07-20,"505 N BRYANT ST, Denver, CO","4","411","Burglary","INDUSTRY
","valverde"
"2014523871",2014-10-03,"4935 N PEARL ST, Denver, CO","1","112","Burglary","INDUSTRY
","globeville"
"2015136147",2015-03-12,"2427 S ST PAUL ST, Denver, CO","3","314","Burglary","NON-INDUSTRY
","university-park"
"2016324107",2016-05-24,"1355 S INCA ST, Denver, CO","4","422","Burglary","INDUSTRY
","ruby-hill"
"2015750975",2015-12-28,"4359 N CLAUDE CT, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2014691540",2014-12-31,"6201 E 14TH AVE, Denver, CO","2","222","Robbery-Street-Res","NON-INDUSTRY
","montclair"
"2014663585",2014-12-15,"4625 E COLFAX AVE, Denver, CO","2","222","Robbery-Street-Res","INDUSTRY
","south-park-hill"
"201799201",2017-02-12,"580 S SHERIDAN BLVD, Denver, CO","4","412","Agg ASLT-Firearm","NON-INDUSTRY
","westwood"
"2014504017",2014-09-23,"762 N KALAMATH ST, Denver, CO","1","123","Burglary","INDUSTRY
","lincoln-park"
"2017325694",2017-05-19,"1178 S KALAMATH ST, Denver, CO","4","422","Larceny","INDUSTRY
","ruby-hill"
"2016293806",2016-05-11,"11100 E 51ST AVE, Denver, CO","5","511","Theft from Motor Vehicle","NON-INDUSTRY
","montbello"
"2016262891",2016-04-27,"5055 E 38TH AVE, Denver, CO","2","221","Robbery-Business","NON-INDUSTRY
","northeast-park-hill"
"2015624172",2015-10-25,"432 S BROADWAY ST, Denver, CO","3","312","Larceny","INDUSTRY
","washington-park-west"
"2015171263",2015-03-29,"120 S KALAMATH ST, Denver, CO","3","311","Burglary","INDUSTRY
","baker"
"2017152781",2017-03-07,"2207 N HOOKER ST, Denver, CO","1","121","Robbery-Street-Res","NON-INDUSTRY
","sloan-lake"
"2017458806",2017-07-12,"2036 N PERRY ST, Denver, CO","1","121","Burglary","NON-INDUSTRY
","sloan-lake"
"2016494768",2016-08-05,"835 E 50TH AVE, Denver, CO","1","112","Burglary","INDUSTRY
","globeville"
"2016183372",2016-03-24,"7739 E COLFAX AVE, Denver, CO","2","223","All Other Crimes","INDUSTRY
","east-colfax"
"2016290985",2016-05-10,"1350 S SHERIDAN BLVD, Denver, CO","4","421","Burglary","INDUSTRY
","mar-lee"
"2015654331",2015-11-08,"1579 N FRANKLIN ST, Denver, CO","6","622","Larceny","NON-INDUSTRY
","city-park-west"
"2014530405",2014-10-06,"9995 E HARVARD AVE, Denver, CO","3","323","Burglary","NON-INDUSTRY
","hampden"
"2016207131",2016-04-04,"1660 N PEARL ST, Denver, CO","6","621","Burglary","INDUSTRY
","north-capitol-hill"
"2015111534",2015-02-27,"777 N UMATILLA ST, Denver, CO","1","123","Burglary","INDUSTRY
","lincoln-park"
"2015185154",2015-04-05,"432 S BROADWAY ST, Denver, CO","3","312","All Other Crimes","INDUSTRY
","washington-park-west"
"201512831",2015-01-07,"4935 N YORK ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2016446788",2016-07-15,"4935 N YORK ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2017152781",2017-03-07,"2207 N HOOKER ST, Denver, CO","1","121","Burglary","NON-INDUSTRY
","sloan-lake"
"2014566258",2014-10-24,"1955 S BANNOCK ST, Denver, CO","3","313","Larceny","INDUSTRY
","overland"
"2015715589",2015-12-09,"1505 S FEDERAL BLVD, Denver, CO","4","421","Simple Assault","NON-INDUSTRY
","mar-lee"
"2015530490",2015-09-13,"2209 W 32ND AVE, Denver, CO","1","113","Criminal Mischief-Property","INDUSTRY
","highland"
"2015530593",2015-09-13,"1126 S SHERIDAN BLVD, Denver, CO","4","421","Burglary","INDUSTRY
","mar-lee"
"2015362608",2015-06-29,"509 W 6TH AVE, Denver, CO","1","123","Larceny","NON-INDUSTRY
","lincoln-park"
"2015678955",2015-11-21,"1269 N ELATI ST, Denver, CO","6","611","Drug Offenses","INDUSTRY
","civic-center"
"2015554576",2015-09-24,"755 S FEDERAL BLVD, Denver, CO","4","412","Burglary","INDUSTRY
","westwood"
"2015274843",2015-05-19,"1155 S CHEROKEE ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2015732961",2015-12-18,"3930 BLAKE ST, Denver, CO","2","211","Burglary","INDUSTRY
","elyria-swansea"
"2015558049",2015-09-25,"985 S LOGAN ST, Denver, CO","3","312","Drug Offenses","INDUSTRY
","washington-park-west"
"201555357",2015-01-29,"4105 N JASON ST, Denver, CO","1","112","All Other Crimes","INDUSTRY
","sunnyside"
"2015573702",2015-10-02,"777 N UMATILLA ST, Denver, CO","1","123","Criminal Mischief-Vehicle","INDUSTRY
","lincoln-park"
"2015358720",2015-06-27,"N BROADWAY ST / W COLFAX AVE, Denver, CO","6","621","Robbery-Street-Res","NON-INDUSTRY
","civic-center"
"2016186990",2016-03-25,"3638 N MARION ST, Denver, CO","2","211","Burglary","NON-INDUSTRY
","cole"
"2015288425",2015-05-26,"1172 W VIRGINIA AVE, Denver, CO","4","412","Burglary","INDUSTRY
","athmar-park"
"2015233175",2015-04-29,"1798 W MISSISSIPPI AVE, Denver, CO","4","422","Burglary","INDUSTRY
","ruby-hill"
"2015233198",2015-04-29,"1197 S BANNOCK ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2015681667",2015-11-21,"2748 W ALAMEDA AVE, Denver, CO","4","412","All Other Crimes","INDUSTRY
","athmar-park"
"2015415209",2015-07-23,"12005 E 37TH AVE, Denver, CO","5","512","Burglary","INDUSTRY
","stapleton"
"2015362349",2015-06-29,"1133 W 8TH AVE, Denver, CO","1","123","Robbery-Street-Res","NON-INDUSTRY
","lincoln-park"
"2015362349",2015-06-29,"1133 W 8TH AVE, Denver, CO","1","123","Auto Theft","NON-INDUSTRY
","lincoln-park"
"2015466636",2015-08-15,"363 S BROADWAY ST, Denver, CO","3","312","Robbery-Street-Res","NON-INDUSTRY
","baker"
"201577977",2015-02-09,"256 N KING ST, Denver, CO","4","411","Robbery-Street-Res","NON-INDUSTRY
","barnum"
"2014626925",2014-11-25,"W GILL PL / S LIPAN ST, Denver, CO","4","412","Burglary","NON-INDUSTRY
","athmar-park"
"2015282902",2015-05-23,"1255 W VIRGINIA AVE, Denver, CO","4","412","Burglary","INDUSTRY
","athmar-park"
"2015445907",2015-08-06,"1100 N YUMA CT, Denver, CO","1","123","Burglary","INDUSTRY
","lincoln-park"
"2015557881",2015-09-25,"2383 S DOWNING ST, Denver, CO","3","313","Drug Offenses","INDUSTRY
","rosedale"
"201679518",2016-02-07,"3995 E 50TH AVE, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2015338458",2015-06-18,"3954 N WILLIAMS ST, Denver, CO","2","211","Burglary","INDUSTRY
","cole"
"2015518834",2015-09-07,"1965 N QUINCE ST, Denver, CO","2","223","Burglary","NON-INDUSTRY
","east-colfax"
"2015471936",2015-08-18,"4359 N CLAUDE CT, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2016323097",2016-05-24,"4400 N GRAPE ST, Denver, CO","2","221","Burglary","INDUSTRY
","northeast-park-hill"
"20177133",2017-01-04,"445 N FEDERAL BLVD, Denver, CO","4","411","Larceny","INDUSTRY
","barnum"
"2016255816",2016-04-25,"4571 N IVY ST, Denver, CO","2","221","Burglary","INDUSTRY
","northeast-park-hill"
"2015531084",2015-09-13,"5615 E MINNESOTA DR, Denver, CO","3","322","Burglary","NON-INDUSTRY
","virginia-village"
"201585235",2015-02-12,"432 S BROADWAY ST, Denver, CO","3","312","Theft from Motor Vehicle","INDUSTRY
","washington-park-west"
"2016505894",2016-08-10,"4501 N ADAMS ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2015486521",2015-08-24,"1818 N MARION ST, Denver, CO","6","622","Burglary","NON-INDUSTRY
","city-park-west"
"201519372",2015-01-11,"5885 E EVANS AVE, Denver, CO","3","322","Burglary","INDUSTRY
","virginia-village"
"201497046",2014-02-24,"4 S SANTA FE DR, Denver, CO","3","311","Larceny","INDUSTRY
","baker"
"2015554402",2015-09-24,"2615 WELTON ST, Denver, CO","2","211","Burglary","INDUSTRY
","five-points"
"201550789",2015-01-27,"835 E 50TH AVE, Denver, CO","1","112","All Other Crimes","INDUSTRY
","globeville"
"2015312715",2015-06-06,"6302 E COLFAX AVE, Denver, CO","2","222","Burglary","INDUSTRY
","montclair"
"2015581791",2015-10-06,"3435 S YOSEMITE ST, Denver, CO","3","323","Burglary","INDUSTRY
","hampden"
"201552311",2015-01-27,"1112 N BROADWAY ST, Denver, CO","6","623","Larceny","NON-INDUSTRY
","capitol-hill"
"2015358511",2015-06-27,"5077 N COLORADO BLVD, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2016580819",2016-09-10,"2724 N CLAYTON ST, Denver, CO","2","213","Criminal Mischief-Property","NON-INDUSTRY
","skyland"
"2015697554",2015-11-30,"2480 W WATER AVE, Denver, CO","4","422","Burglary","NON-INDUSTRY
","college-view-south-platte"
"2015413336",2015-07-22,"1355 S INCA ST, Denver, CO","4","422","Criminal Mischief-Property","INDUSTRY
","ruby-hill"
"2015532767",2015-09-14,"54 N LIPAN ST, Denver, CO","3","311","Burglary","INDUSTRY
","baker"
"201493205",2014-02-22,"755 S FEDERAL BLVD, Denver, CO","4","412","Burglary","INDUSTRY
","westwood"
"2015483572",2015-08-23,"777 N UMATILLA ST, Denver, CO","1","123","Burglary","INDUSTRY
","lincoln-park"
"2015483574",2015-08-23,"400 S LIPAN ST, Denver, CO","4","412","Burglary","INDUSTRY
","athmar-park"
"2015345256",2015-06-21,"2600 W BARBERRY PL, Denver, CO","1","122","Burglary","INDUSTRY
","sun-valley"
"2016256451",2016-04-25,"3121 E COLFAX AVE, Denver, CO","2","213","All Other Crimes","INDUSTRY
","city-park"
"2015300275",2015-05-31,"4902 E SMITH RD, Denver, CO","2","221","Criminal Mischief-Property","INDUSTRY
","northeast-park-hill"
"2015350936",2015-06-23,"1395 S ACOMA ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2015445728",2015-08-06,"1240 S BANNOCK ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2015573702",2015-10-02,"777 N UMATILLA ST, Denver, CO","1","123","Theft from Motor Vehicle","INDUSTRY
","lincoln-park"
"201550947",2015-01-26,"2291 S KALAMATH ST, Denver, CO","4","422","Burglary","INDUSTRY
","college-view-south-platte"
"201538837",2015-01-21,"4550 S KIPLING ST, Denver, CO","4","423","Burglary","INDUSTRY
","marston"
"2015242578",2015-05-03,"E COLFAX AVE / N COOK ST, Denver, CO","2","213","Robbery-Street-Res","NON-INDUSTRY
","congress-park"
"2015271235",2015-05-17,"2800 BLOCK LARIMER ST, Denver, CO","2","211","Robbery-Street-Res","NON-INDUSTRY
","five-points"
"2015687783",2015-11-24,"1555 N LAFAYETTE ST, Denver, CO","6","622","Burglary","NON-INDUSTRY
","city-park-west"
"2016300518",2016-05-14,"3835 N ELM ST, Denver, CO","2","221","Burglary","INDUSTRY
","northeast-park-hill"
"201661867",2016-01-29,"1861 S JACKSON ST, Denver, CO","3","314","Burglary","NON-INDUSTRY
","university-park"
"2015694523",2015-11-28,"770 N HUDSON ST, Denver, CO","2","222","Burglary","NON-INDUSTRY
","hale"
"2016744755",2016-11-21,"2001 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2016520005",2016-08-16,"1075 S JASON ST, Denver, CO","4","412","Burglary","INDUSTRY
","athmar-park"
"2016457523",2016-07-19,"4765 N FEDERAL BLVD, Denver, CO","1","111","Larceny","NON-INDUSTRY
","berkeley"
"2016405818",2016-06-28,"3400 S ONEIDA WAY, Denver, CO","3","323","Burglary","INDUSTRY
","hampden"
"2016405867",2016-06-28,"2895 W 8TH AVE, Denver, CO","1","122","Burglary","INDUSTRY
","sun-valley"
"2016368338",2016-06-12,"1955 S QUINCE ST, Denver, CO","3","322","Burglary","INDUSTRY
","indian-creek"
"2016345998",2016-06-03,"4095 N JACKSON ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2015470253",2015-08-17,"1355 S INCA ST, Denver, CO","4","422","Criminal Mischief-Property","INDUSTRY
","ruby-hill"
"2016128409",2016-02-29,"6858 E EVANS AVE, Denver, CO","3","323","Burglary","INDUSTRY
","goldsmith"
"2016605270",2016-09-21,"5101 E COLFAX AVE, Denver, CO","2","222","Burglary","INDUSTRY
","south-park-hill"
"2016337382",2016-05-30,"3435 S YOSEMITE ST, Denver, CO","3","323","Criminal Mischief-Property","INDUSTRY
","hampden"
"2017428538",2017-06-30,"4910 N FOX ST, Denver, CO","1","112","All Other Crimes","INDUSTRY
","globeville"
"2015473421",2015-08-18,"1550 N BROADWAY ST, Denver, CO","6","621","Robbery-Street-Res","NON-INDUSTRY
","north-capitol-hill"
"2015679931",2015-11-20,"3609 N TEJON ST, Denver, CO","1","113","Theft from Motor Vehicle","NON-INDUSTRY
","highland"
"201677580",2016-02-06,"260 N BROADWAY ST, Denver, CO","3","311","Burglary","INDUSTRY
","speer"
"2016358601",2016-06-08,"909 N LAFAYETTE ST, Denver, CO","6","622","All Other Crimes","NON-INDUSTRY
","cheesman-park"
"2016415313",2016-07-02,"2775 S FEDERAL BLVD, Denver, CO","4","423","Burglary","NON-INDUSTRY
","harvey-park-south"
"2017108633",2017-02-16,"3955 N ONEIDA ST, Denver, CO","2","221","Larceny","INDUSTRY
","northeast-park-hill"
"2017248786",2017-04-17,"1535 N YORK ST, Denver, CO","6","622","Burglary","NON-INDUSTRY
","city-park-west"
"2015558037",2015-09-30,"852 N BROADWAY ST, Denver, CO","6","623","Drug Offenses","INDUSTRY
","capitol-hill"
"2016467207",2016-07-24,"445 N FEDERAL BLVD, Denver, CO","4","411","Burglary","INDUSTRY
","barnum"
"2015742621",2015-12-23,"695 N BRYANT ST, Denver, CO","1","122","Burglary","INDUSTRY
","sun-valley"
"2015742621",2015-12-23,"695 N BRYANT ST, Denver, CO","1","122","All Other Crimes","INDUSTRY
","sun-valley"
"2017112609",2017-02-18,"665 N KALAMATH ST, Denver, CO","1","123","Burglary","INDUSTRY
","lincoln-park"
"2016678496",2016-10-23,"1133 N BANNOCK ST, Denver, CO","6","611","Burglary","INDUSTRY
","civic-center"
"201684696",2016-02-09,"2001 S BROADWAY ST, Denver, CO","3","313","Larceny","INDUSTRY
","overland"
"2017390334",2017-06-15,"183 W ALAMEDA AVE, Denver, CO","3","311","Burglary","INDUSTRY
","baker"
"2016313199",2016-05-19,"22O S JULIAN ST, Denver, CO","4","411","Larceny","NON-INDUSTRY
","barnum"
"2016772337",2016-12-04,"5098 N PARIS ST, Denver, CO","5","511","Burglary","INDUSTRY
","montbello"
"2017390304",2017-06-15,"2268 S DELAWARE ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2016450160",2016-07-16,"1350 S SHERIDAN BLVD, Denver, CO","4","421","Burglary","INDUSTRY
","mar-lee"
"2016412937",2016-07-01,"6853 LEETSDALE DR, Denver, CO","3","322","Burglary","INDUSTRY
","washington-virginia-vale"
"2016360323",2016-06-09,"380 N QUIVAS ST, Denver, CO","3","311","Burglary","INDUSTRY
","baker"
"2016513172",2016-08-13,"1075 S JASON ST, Denver, CO","4","412","Burglary","INDUSTRY
","athmar-park"
"2015513886",2015-10-08,"5100 W 38TH AVE, Denver, CO","1","113","Agg ASLT-Firearm","INDUSTRY
","west-highland"
"2015673932",2015-11-18,"7289 E HAMPDEN AVE, Denver, CO","3","323","Burglary","INDUSTRY
","hampden"
"2016503576",2016-08-09,"755 S FEDERAL BLVD, Denver, CO","4","412","Burglary","INDUSTRY
","westwood"
"2016678007",2016-10-22,"5110 N RACE ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2016497627",2016-08-06,"5702 E COLFAX AVE, Denver, CO","2","222","Burglary","INDUSTRY
","montclair"
"2015680633",2015-11-21,"735 W BAYAUD AVE, Denver, CO","3","311","Burglary","INDUSTRY
","baker"
"201555281",2015-01-29,"432 S BROADWAY ST, Denver, CO","3","312","Burglary","INDUSTRY
","washington-park-west"
"2017462013",2017-07-13,"260 N SANTA FE DR, Denver, CO","3","311","Burglary","INDUSTRY
","baker"
"2015415344",2015-07-23,"3954 N WILLIAMS ST, Denver, CO","2","211","Burglary","INDUSTRY
","cole"
"20155004317",2015-11-30,"2008 N FEDERAL BLVD, Denver, CO","1","121","All Other Crimes","INDUSTRY
","jefferson-park"
"2016299349",2016-05-13,"5077 N COLORADO BLVD, Denver, CO","2","212","Larceny","INDUSTRY
","elyria-swansea"
"201575613",2015-02-08,"866 N NAVAJO ST, Denver, CO","1","123","Burglary","INDUSTRY
","lincoln-park"
"2017342503",2017-05-26,"970 S ONEIDA ST, Denver, CO","3","322","Burglary","INDUSTRY
","washington-virginia-vale"
"2016345930",2016-06-03,"1941 W EVANS AVE, Denver, CO","4","422","Burglary","INDUSTRY
","college-view-south-platte"
"2016435162",2016-07-10,"1397 S CHEROKEE ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2015516018",2015-09-06,"1075 S JASON ST, Denver, CO","4","412","Burglary","INDUSTRY
","athmar-park"
"2016736303",2016-11-17,"2071 S DOWNING ST, Denver, CO","3","313","Burglary","NON-INDUSTRY
","platt-park"
"2016243893",2016-04-20,"1015 W EVANS AVE, Denver, CO","4","422","Burglary","INDUSTRY
","college-view-south-platte"
